Mes,Dia,Hora,Gt(i)_mean,Gt(i)_std,T2m_mean,T2m_std
7,12,21,0.0,0.0,15.1,2.41
7,12,22,0.0,0.0,14.53,2.28
7,12,23,0.0,0.0,14.17,2.12
7,13,0,0.0,0.0,13.89,2.61
7,13,1,0.0,0.0,13.55,2.52
7,13,2,0.0,0.0,13.28,2.55
7,13,3,0.0,0.0,12.97,2.61
7,13,4,0.0,0.0,12.59,2.62
7,13,5,0.0,0.0,12.35,2.69
7,13,6,0.0,0.0,12.16,2.75
7,13,7,8.73,5.01,11.97,2.85
7,13,8,152.36,63.37,13.08,2.76
7,13,9,307.45,108.87,15.76,3.06
7,13,10,436.31,150.3,18.14,3.11
7,13,11,566.86,159.88,20.0,3.03
7,13,12,617.81,187.61,21.27,2.86
7,13,13,617.39,125.5,22.13,2.7
7,13,14,531.18,122.83,22.47,2.65
7,13,15,392.04,110.39,22.42,2.63
7,13,16,228.43,69.62,22.08,2.65
7,13,17,43.95,23.5,20.86,2.62
7,13,18,0.0,0.0,19.0,2.58
7,13,19,0.0,0.0,17.44,2.52
7,13,20,0.0,0.0,16.32,2.56
7,13,21,0.0,0.0,15.31,3.01
7,13,22,0.0,0.0,14.91,3.0
7,13,23,0.0,0.0,14.37,2.78
7,14,0,0.0,0.0,14.22,2.34
7,14,1,0.0,0.0,13.8,2.36
7,14,2,0.0,0.0,13.55,2.34
7,14,3,0.0,0.0,13.34,2.21
7,14,4,0.0,0.0,13.17,2.24
7,14,5,0.0,0.0,12.95,2.14
7,14,6,0.0,0.0,12.62,2.17
7,14,7,9.92,4.48,12.3,2.33
7,14,8,160.47,59.37,13.1,2.26
7,14,9,311.17,117.48,15.85,2.66
7,14,10,441.04,179.84,18.24,2.89
7,14,11,558.69,188.84,20.0,3.06
7,14,12,615.48,185.48,21.12,3.28
7,14,13,590.03,185.56,21.8,3.37
7,14,14,499.36,178.36,22.07,3.39
7,14,15,378.73,129.1,21.98,3.42
7,14,16,212.42,82.52,21.39,3.62
7,14,17,46.19,29.64,20.28,3.45
7,14,18,0.0,0.0,18.49,3.13
7,14,19,0.0,0.0,17.09,2.93
7,14,20,0.0,0.0,16.06,2.71
7,14,21,0.0,0.0,15.58,2.6
7,14,22,0.0,0.0,15.09,2.53
7,14,23,0.0,0.0,14.68,2.44
7,15,0,0.0,0.0,13.9,2.28
7,15,1,0.0,0.0,13.61,1.91
7,15,2,0.0,0.0,13.25,1.59
7,15,3,0.0,0.0,12.85,1.48
7,15,4,0.0,0.0,12.71,1.69
7,15,5,0.0,0.0,12.57,1.74
7,15,6,0.0,0.0,12.48,1.8
7,15,7,9.71,5.32,12.46,1.85
7,15,8,140.43,66.32,13.29,1.74
7,15,9,277.1,136.74,15.56,2.67
7,15,10,407.45,177.75,17.71,3.26
7,15,11,499.86,215.44,19.37,3.58
7,15,12,529.35,203.01,20.48,3.73
7,15,13,518.09,204.72,21.12,3.83
7,15,14,466.4,166.86,21.29,3.94
7,15,15,325.29,157.37,21.19,3.93
7,15,16,169.28,107.49,20.36,3.71
7,15,17,38.21,34.56,19.1,3.46
7,15,18,0.0,0.0,17.43,2.89
7,15,19,0.0,0.0,16.41,2.53
7,15,20,0.0,0.0,15.63,2.26
7,15,21,0.0,0.0,15.21,2.44
7,15,22,0.0,0.0,14.61,2.5
7,15,23,0.0,0.0,14.14,2.4
7,16,0,0.0,0.0,13.97,1.76
7,16,1,0.0,0.0,13.73,1.79
7,16,2,0.0,0.0,13.52,1.81
7,16,3,0.0,0.0,13.31,1.84
7,16,4,0.0,0.0,13.35,1.86
7,16,5,0.0,0.0,13.27,1.87
7,16,6,0.0,0.0,13.18,1.92
7,16,7,8.35,6.07,12.99,2.05
7,16,8,100.25,71.15,13.71,2.15
7,16,9,202.27,133.61,15.69,2.5
7,16,10,321.09,197.49,17.49,3.1
7,16,11,429.09,265.2,18.85,3.57
7,16,12,490.62,261.6,19.81,3.85
7,16,13,487.2,251.02,20.29,4.1
7,16,14,396.49,230.19,20.46,4.32
7,16,15,298.22,174.14,20.34,4.45
7,16,16,180.71,105.9,20.13,4.42
7,16,17,42.84,34.2,19.22,3.97
7,16,18,0.0,0.0,17.76,3.29
7,16,19,0.0,0.0,16.58,2.8
7,16,20,0.0,0.0,15.91,2.72
7,16,21,0.0,0.0,15.02,2.05
7,16,22,0.0,0.0,14.47,1.93
7,16,23,0.0,0.0,14.16,1.83
7,17,0,0.0,0.0,13.88,2.25
7,17,1,0.0,0.0,13.45,2.24
7,17,2,0.0,0.0,13.12,2.21
7,17,3,0.0,0.0,12.87,2.21
7,17,4,0.0,0.0,12.63,2.38
7,17,5,0.0,0.0,12.53,2.46
7,17,6,0.0,0.0,12.41,2.44
7,17,7,10.23,6.4,12.37,2.31
7,17,8,137.09,74.42,13.02,2.28
7,17,9,276.23,134.93,15.39,2.66
7,17,10,401.36,181.42,17.56,3.03
7,17,11,532.3,207.72,19.34,3.23
7,17,12,598.64,185.8,20.62,3.38
7,17,13,591.02,176.54,21.51,3.35
7,17,14,485.5,161.44,21.87,3.3
7,17,15,342.69,148.21,21.82,3.27
7,17,16,185.69,95.61,21.1,3.06
7,17,17,42.32,20.97,19.97,2.86
7,17,18,0.0,0.0,18.24,2.51
7,17,19,0.0,0.0,16.89,2.3
7,17,20,0.0,0.0,15.86,2.16
7,17,21,0.0,0.0,15.4,2.62
7,17,22,0.0,0.0,14.78,2.47
7,17,23,0.0,0.0,14.31,2.33
7,18,0,0.0,0.0,14.02,2.41
7,18,1,0.0,0.0,13.66,2.49
7,18,2,0.0,0.0,13.33,2.45
7,18,3,0.0,0.0,13.0,2.41
7,18,4,0.0,0.0,12.68,2.48
7,18,5,0.0,0.0,12.46,2.51
7,18,6,0.0,0.0,12.3,2.48
7,18,7,11.0,6.02,12.22,2.48
7,18,8,119.61,74.43,13.0,2.38
7,18,9,259.08,134.33,15.23,2.89
7,18,10,381.52,183.94,17.15,3.52
7,18,11,488.24,220.16,18.63,3.93
7,18,12,524.88,224.13,19.72,4.14
7,18,13,501.4,219.36,20.34,4.34
7,18,14,466.45,183.28,20.64,4.46
7,18,15,333.16,160.99,20.45,4.47
7,18,16,192.49,91.87,19.84,4.4
7,18,17,36.39,20.79,18.75,4.21
7,18,18,0.0,0.0,17.16,3.77
7,18,19,0.0,0.0,15.93,3.44
7,18,20,0.0,0.0,15.05,3.21
7,18,21,0.0,0.0,15.17,2.14
7,18,22,0.0,0.0,14.76,2.16
7,18,23,0.0,0.0,14.37,2.29
7,19,0,0.0,0.0,13.05,2.83
7,19,1,0.0,0.0,12.74,2.77
7,19,2,0.0,0.0,12.5,2.82
7,19,3,0.0,0.0,12.24,2.77
7,19,4,0.0,0.0,12.03,2.73
7,19,5,0.0,0.0,11.84,2.67
7,19,6,0.0,0.0,11.75,2.5
7,19,7,10.07,6.65,11.47,2.2
7,19,8,124.58,73.74,12.27,2.27
7,19,9,233.74,138.02,14.29,3.04
7,19,10,376.47,194.61,16.02,3.67
7,19,11,493.13,231.54,17.32,4.07
7,19,12,558.21,237.48,18.32,4.33
7,19,13,545.63,231.05,19.09,4.35
7,19,14,480.93,199.87,19.56,4.28
7,19,15,353.0,156.82,19.62,4.24
7,19,16,201.93,100.72,19.27,4.1
7,19,17,41.15,24.37,18.43,3.84
7,19,18,0.0,0.0,16.81,3.35
7,19,19,0.0,0.0,15.48,3.06
7,19,20,0.0,0.0,14.58,2.89
7,19,21,0.0,0.0,14.35,3.09
7,19,22,0.0,0.0,13.81,3.01
7,19,23,0.0,0.0,13.35,2.88
7,20,0,0.0,0.0,12.83,2.35
7,20,1,0.0,0.0,12.48,2.26
7,20,2,0.0,0.0,12.19,2.2
7,20,3,0.0,0.0,11.96,2.25
7,20,4,0.0,0.0,11.81,2.14
7,20,5,0.0,0.0,11.66,2.08
7,20,6,0.0,0.0,11.56,2.06
7,20,7,10.66,6.8,11.55,2.06
7,20,8,126.16,81.73,12.56,2.23
7,20,9,242.06,153.55,15.06,3.02
7,20,10,392.17,193.8,17.36,3.34
7,20,11,546.64,179.23,19.18,3.51
7,20,12,647.98,158.39,20.47,3.71
7,20,13,636.27,148.4,21.31,3.76
7,20,14,548.52,126.39,21.68,3.82
7,20,15,406.34,94.76,21.71,3.84
7,20,16,222.82,82.4,21.34,3.98
7,20,17,50.72,21.31,20.21,3.91
7,20,18,0.0,0.0,18.37,3.64
7,20,19,0.0,0.0,16.88,3.44
7,20,20,0.0,0.0,15.76,3.38
7,20,21,0.0,0.0,13.87,2.74
7,20,22,0.0,0.0,13.44,2.64
7,20,23,0.0,0.0,13.17,2.48
7,21,0,0.0,0.0,13.65,3.34
7,21,1,0.0,0.0,13.22,3.35
7,21,2,0.0,0.0,12.85,3.36
7,21,3,0.0,0.0,12.59,3.34
7,21,4,0.0,0.0,12.36,3.52
7,21,5,0.0,0.0,12.15,3.56
7,21,6,0.0,0.0,11.94,3.54
7,21,7,13.08,6.89,11.78,3.52
7,21,8,169.79,70.39,12.93,3.33
7,21,9,341.66,130.22,16.14,3.25
7,21,10,445.31,201.12,18.64,3.41
7,21,11,513.42,243.1,20.43,3.35
7,21,12,670.81,134.51,21.54,3.29
7,21,13,608.42,179.02,22.15,3.31
7,21,14,556.44,129.94,22.33,3.38
7,21,15,390.03,118.6,22.21,3.48
7,21,16,200.41,96.87,22.02,3.31
7,21,17,55.2,29.4,20.79,3.23
7,21,18,0.0,0.0,18.92,2.92
7,21,19,0.0,0.0,17.43,2.68
7,21,20,0.0,0.0,16.55,2.72
7,21,21,0.0,0.0,14.99,3.32
7,21,22,0.0,0.0,14.54,3.26
7,21,23,0.0,0.0,14.07,3.26
7,22,0,0.0,0.0,14.17,1.95
7,22,1,0.0,0.0,13.82,1.87
7,22,2,0.0,0.0,13.62,1.88
7,22,3,0.0,0.0,13.5,1.94
7,22,4,0.0,0.0,13.26,1.75
7,22,5,0.0,0.0,13.21,1.8
7,22,6,0.0,0.0,13.04,1.84
7,22,7,11.42,7.63,12.98,1.85
7,22,8,138.45,85.47,14.15,1.92
7,22,9,289.65,138.83,16.83,2.46
7,22,10,434.56,179.32,18.91,3.11
7,22,11,522.02,205.24,20.48,3.53
7,22,12,553.54,241.84,21.56,3.74
7,22,13,539.64,232.99,22.27,3.89
7,22,14,469.34,197.94,22.66,3.91
7,22,15,366.89,144.17,22.67,3.92
7,22,16,197.57,99.06,22.36,3.82
7,22,17,47.29,28.06,21.17,3.65
7,22,18,0.0,0.0,19.42,3.35
7,22,19,0.0,0.0,18.15,3.17
7,22,20,0.0,0.0,17.26,2.91
7,22,21,0.0,0.0,15.88,2.54
7,22,22,0.0,0.0,15.27,2.44
7,22,23,0.0,0.0,14.74,2.24
7,23,0,0.0,0.0,15.14,2.19
7,23,1,0.0,0.0,14.92,2.24
7,23,2,0.0,0.0,14.78,2.36
7,23,3,0.0,0.0,14.37,2.24
7,23,4,0.0,0.0,14.02,2.35
7,23,5,0.0,0.0,13.71,2.36
7,23,6,0.0,0.0,13.51,2.42
7,23,7,11.64,7.13,13.47,2.52
7,23,8,137.45,70.5,14.17,2.38
7,23,9,285.36,142.41,16.59,2.79
7,23,10,401.3,200.85,18.54,3.39
7,23,11,513.46,254.98,20.06,3.77
7,23,12,535.27,265.75,21.21,4.0
7,23,13,539.58,246.92,22.01,4.05
7,23,14,457.01,209.9,22.43,4.07
7,23,15,349.59,164.13,22.4,4.07
7,23,16,182.71,103.9,21.93,4.19
7,23,17,44.77,28.16,20.76,3.87
7,23,18,0.0,0.0,18.93,3.27
7,23,19,0.0,0.0,17.41,2.75
7,23,20,0.0,0.0,16.36,2.6
7,23,21,0.0,0.0,16.54,2.62
7,23,22,0.0,0.0,15.84,2.33
7,23,23,0.0,0.0,15.39,2.22
7,24,0,0.0,0.0,14.56,2.4
7,24,1,0.0,0.0,14.23,2.3
7,24,2,0.0,0.0,13.92,2.27
7,24,3,0.0,0.0,13.59,2.31
7,24,4,0.0,0.0,13.28,2.51
7,24,5,0.0,0.0,13.04,2.53
7,24,6,0.0,0.0,12.84,2.54
7,24,7,12.6,7.32,12.74,2.5
7,24,8,120.59,75.85,13.71,2.42
7,24,9,237.6,147.76,16.12,3.15
7,24,10,359.21,215.84,18.08,3.99
7,24,11,442.79,264.84,19.6,4.62
7,24,12,494.09,269.66,20.77,5.08
7,24,13,490.42,267.25,21.48,5.33
7,24,14,435.06,225.88,21.81,5.48
7,24,15,303.42,179.97,21.57,5.44
7,24,16,166.99,116.42,20.45,5.17
7,24,17,41.84,29.56,19.5,4.84
7,24,18,0.0,0.0,18.11,4.19
7,24,19,0.0,0.0,17.02,3.6
7,24,20,0.0,0.0,16.2,3.16
7,24,21,0.0,0.0,15.71,2.61
7,24,22,0.0,0.0,15.24,2.55
7,24,23,0.0,0.0,14.84,2.47
7,25,0,0.0,0.0,14.28,2.31
7,25,1,0.0,0.0,14.01,2.29
7,25,2,0.0,0.0,13.81,2.29
7,25,3,0.0,0.0,13.61,2.27
7,25,4,0.0,0.0,13.69,2.33
7,25,5,0.0,0.0,13.53,2.28
7,25,6,0.0,0.0,13.3,2.3
7,25,7,12.63,7.67,13.19,2.27
7,25,8,126.0,89.19,14.09,2.24
7,25,9,252.63,177.11,16.16,2.93
7,25,10,371.65,234.92,17.73,3.64
7,25,11,449.5,250.7,19.01,4.08
7,25,12,481.25,272.43,19.82,4.39
7,25,13,515.02,238.35,20.36,4.56
7,25,14,408.65,202.79,20.6,4.65
7,25,15,292.07,161.35,20.38,4.66
7,25,16,161.59,106.01,19.75,4.28
7,25,17,43.01,39.5,18.72,3.97
7,25,18,0.0,0.0,17.37,3.48
7,25,19,0.0,0.0,16.42,3.15
7,25,20,0.0,0.0,15.66,2.86
7,25,21,0.0,0.0,15.54,2.78
7,25,22,0.0,0.0,14.98,2.46
7,25,23,0.0,0.0,14.62,2.38
7,26,0,0.0,0.0,13.6,1.87
7,26,1,0.0,0.0,13.27,1.75
7,26,2,0.0,0.0,12.96,1.72
7,26,3,0.0,0.0,12.68,1.72
7,26,4,0.0,0.0,12.6,1.8
7,26,5,0.0,0.0,12.42,1.69
7,26,6,0.0,0.0,12.28,1.59
7,26,7,11.91,8.38,12.14,1.61
7,26,8,128.16,70.18,13.02,1.89
7,26,9,270.51,134.84,15.24,2.97
7,26,10,410.06,188.7,17.27,3.65
7,26,11,558.07,209.28,18.89,4.03
7,26,12,611.44,188.17,20.1,4.1
7,26,13,579.39,191.23,20.84,4.16
7,26,14,522.98,146.08,21.22,4.15
7,26,15,391.51,152.22,21.2,4.13
7,26,16,233.1,98.26,20.59,4.14
7,26,17,56.22,40.96,19.46,3.96
7,26,18,0.0,0.0,17.77,3.67
7,26,19,0.0,0.0,16.54,3.39
7,26,20,0.0,0.0,15.64,3.14
7,26,21,0.0,0.0,14.9,2.34
7,26,22,0.0,0.0,14.34,2.04
7,26,23,0.0,0.0,13.98,1.97
7,27,0,0.0,0.0,13.65,2.43
7,27,1,0.0,0.0,13.38,2.34
7,27,2,0.0,0.0,13.14,2.23
7,27,3,0.0,0.0,12.91,2.17
7,27,4,0.0,0.0,12.74,2.14
7,27,5,0.0,0.0,12.55,2.04
7,27,6,0.0,0.0,12.33,1.95
7,27,7,14.59,7.73,12.16,1.91
7,27,8,139.27,84.37,13.14,1.96
7,27,9,269.94,167.51,15.73,2.97
7,27,10,415.37,216.59,17.96,3.57
7,27,11,529.93,237.69,19.73,3.77
7,27,12,568.49,242.92,21.01,3.87
7,27,13,531.25,224.08,21.76,3.92
7,27,14,453.59,212.18,21.91,3.89
7,27,15,337.32,172.44,21.61,3.8
7,27,16,193.65,102.87,20.59,3.99
7,27,17,52.45,29.77,19.39,3.94
7,27,18,0.0,0.0,17.71,3.6
7,27,19,0.0,0.0,16.35,3.15
7,27,20,0.0,0.0,15.49,2.85
7,27,21,0.0,0.0,14.95,2.87
7,27,22,0.0,0.0,14.39,2.66
7,27,23,0.0,0.0,13.97,2.53
7,28,0,0.0,0.0,13.77,2.2
7,28,1,0.0,0.0,13.57,2.24
7,28,2,0.0,0.0,13.37,2.24
7,28,3,0.0,0.0,13.11,2.18
7,28,4,0.0,0.0,12.91,2.29
7,28,5,0.0,0.0,12.7,2.36
7,28,6,0.0,0.0,12.51,2.32
7,28,7,13.75,8.61,12.36,2.26
7,28,8,136.6,78.16,13.11,2.46
7,28,9,248.1,150.41,15.1,3.43
7,28,10,383.99,185.15,17.34,4.09
7,28,11,502.17,224.39,19.19,4.43
7,28,12,612.87,209.83,20.56,4.47
7,28,13,599.17,219.86,21.42,4.5
7,28,14,521.84,182.49,21.86,4.52
7,28,15,397.59,143.58,21.81,4.52
7,28,16,222.73,100.07,21.56,4.35
7,28,17,57.24,35.14,20.51,4.21
7,28,18,0.0,0.0,18.76,3.92
7,28,19,0.0,0.0,17.36,3.69
7,28,20,0.0,0.0,16.41,3.47
7,28,21,0.0,0.0,14.87,2.6
7,28,22,0.0,0.0,14.38,2.4
7,28,23,0.0,0.0,14.06,2.28
7,29,0,0.0,0.0,14.65,2.98
7,29,1,0.0,0.0,14.25,2.89
7,29,2,0.0,0.0,13.93,2.82
7,29,3,0.0,0.0,13.63,2.78
7,29,4,0.0,0.0,13.3,2.7
7,29,5,0.0,0.0,12.96,2.66
7,29,6,0.0,0.0,12.67,2.55
7,29,7,14.41,8.64,12.44,2.57
7,29,8,130.63,72.2,13.51,2.66
7,29,9,290.04,132.58,15.7,3.07
7,29,10,385.03,225.66,17.66,3.36
7,29,11,482.27,274.23,19.26,3.68
7,29,12,572.52,242.46,20.32,3.95
7,29,13,558.77,238.71,20.86,4.16
7,29,14,484.68,198.76,21.06,4.37
7,29,15,364.61,153.32,20.97,4.43
7,29,16,198.95,114.95,20.48,4.52
7,29,17,57.71,45.02,19.32,4.3
7,29,18,0.0,0.0,17.65,3.85
7,29,19,0.0,0.0,16.38,3.48
7,29,20,0.0,0.0,15.46,3.31
7,29,21,0.0,0.0,15.82,3.33
7,29,22,0.0,0.0,15.32,3.15
7,29,23,0.0,0.0,14.99,3.11
7,30,0,0.0,0.0,13.89,2.97
7,30,1,0.0,0.0,13.52,2.87
7,30,2,0.0,0.0,13.15,2.77
7,30,3,0.0,0.0,12.68,2.61
7,30,4,0.0,0.0,12.58,2.73
7,30,5,0.0,0.0,12.38,2.68
7,30,6,0.0,0.0,12.18,2.62
7,30,7,12.33,8.76,12.09,2.65
7,30,8,109.75,63.75,13.16,2.64
7,30,9,189.55,130.33,15.33,3.2
7,30,10,338.01,205.0,17.21,3.62
7,30,11,486.95,247.01,18.78,3.99
7,30,12,585.83,257.97,19.94,4.13
7,30,13,565.94,223.58,20.51,4.23
7,30,14,454.73,231.11,20.7,4.29
7,30,15,309.73,175.8,20.56,4.3
7,30,16,196.3,118.44,19.86,3.99
7,30,17,53.82,46.6,18.78,3.72
7,30,18,0.0,0.0,17.15,3.27
7,30,19,0.0,0.0,15.92,2.9
7,30,20,0.0,0.0,15.05,2.61
7,30,21,0.0,0.0,14.86,3.19
7,30,22,0.0,0.0,14.41,3.03
7,30,23,0.0,0.0,14.09,2.91
7,31,0,0.0,0.0,13.45,2.09
7,31,1,0.0,0.0,13.12,2.07
7,31,2,0.0,0.0,12.92,2.13
7,31,3,0.0,0.0,12.67,2.1
7,31,4,0.0,0.0,12.58,2.05
7,31,5,0.0,0.0,12.49,2.13
7,31,6,0.0,0.0,12.31,2.28
7,31,7,12.26,8.74,12.22,2.37
7,31,8,122.16,69.43,13.11,2.19
7,31,9,218.92,138.23,15.25,2.39
7,31,10,354.3,210.7,17.33,2.75
7,31,11,513.6,247.13,18.97,3.21
7,31,12,538.93,245.53,20.19,3.45
7,31,13,530.27,227.31,20.83,3.64
7,31,14,472.8,207.11,21.22,3.73
7,31,15,342.84,176.6,21.23,3.78
7,31,16,208.63,116.67,20.83,3.68
7,31,17,55.54,44.7,19.88,3.45
7,31,18,0.0,0.0,18.3,3.01
7,31,19,0.0,0.0,16.95,2.48
7,31,20,0.0,0.0,16.03,2.15
7,31,21,0.0,0.0,14.46,2.45
7,31,22,0.0,0.0,14.06,2.28
7,31,23,0.0,0.0,13.74,2.14
8,1,0,0.0,0.0,14.12,1.65
8,1,1,0.0,0.0,13.74,1.58
8,1,2,0.0,0.0,13.41,1.5
8,1,3,0.0,0.0,13.12,1.45
8,1,4,0.0,0.0,12.77,1.49
8,1,5,0.0,0.0,12.65,1.53
8,1,6,0.0,0.0,12.48,1.58
8,1,7,18.61,9.07,12.34,1.72
8,1,8,148.09,76.17,13.53,1.51
8,1,9,311.41,133.33,16.31,1.92
8,1,10,467.79,174.11,18.64,2.41
8,1,11,596.09,193.56,20.51,2.76
8,1,12,618.91,220.78,21.8,3.09
8,1,13,556.21,236.05,22.58,3.24
8,1,14,483.28,208.93,22.86,3.22
8,1,15,373.63,164.99,22.57,3.34
8,1,16,196.87,115.12,21.57,3.67
8,1,17,55.49,44.32,20.55,3.44
8,1,18,0.0,0.0,18.91,2.78
8,1,19,0.0,0.0,17.59,2.39
8,1,20,0.0,0.0,16.63,1.98
8,1,21,0.0,0.0,15.35,1.91
8,1,22,0.0,0.0,14.85,1.78
8,1,23,0.0,0.0,14.45,1.78
8,2,0,0.0,0.0,14.6,1.26
8,2,1,0.0,0.0,14.21,1.48
8,2,2,0.0,0.0,13.96,1.64
8,2,3,0.0,0.0,13.77,1.81
8,2,4,0.0,0.0,13.61,1.67
8,2,5,0.0,0.0,13.47,1.73
8,2,6,0.0,0.0,13.28,1.79
8,2,7,17.83,10.31,13.18,1.83
8,2,8,146.19,78.86,14.48,1.68
8,2,9,273.76,149.77,17.27,2.09
8,2,10,433.4,179.04,19.39,2.64
8,2,11,493.0,229.05,20.82,3.06
8,2,12,554.87,252.12,21.83,3.35
8,2,13,540.2,244.96,22.36,3.59
8,2,14,461.93,215.07,22.44,3.67
8,2,15,370.6,162.18,22.23,3.71
8,2,16,205.47,118.02,21.64,3.64
8,2,17,57.7,47.84,20.52,3.3
8,2,18,0.0,0.0,19.06,3.04
8,2,19,0.0,0.0,17.84,2.78
8,2,20,0.0,0.0,16.85,2.41
8,2,21,0.0,0.0,15.9,1.39
8,2,22,0.0,0.0,15.44,1.21
8,2,23,0.0,0.0,15.03,1.14
8,3,0,0.0,0.0,14.66,1.65
8,3,1,0.0,0.0,14.43,1.6
8,3,2,0.0,0.0,14.17,1.42
8,3,3,0.0,0.0,13.88,1.29
8,3,4,0.0,0.0,13.46,1.38
8,3,5,0.0,0.0,13.3,1.43
8,3,6,0.0,0.0,13.1,1.56
8,3,7,19.11,10.84,13.08,1.75
8,3,8,143.98,71.98,13.99,1.78
8,3,9,260.46,160.23,16.11,2.72
8,3,10,373.95,200.64,17.8,3.46
8,3,11,450.29,255.91,19.01,3.86
8,3,12,485.37,292.04,19.71,4.14
8,3,13,477.38,275.6,20.11,4.3
8,3,14,415.09,238.04,20.28,4.41
8,3,15,329.85,195.73,20.27,4.49
8,3,16,193.9,129.66,20.13,4.37
8,3,17,61.72,46.99,19.21,4.11
8,3,18,0.0,0.0,17.78,3.53
8,3,19,0.0,0.0,16.59,2.98
8,3,20,0.0,0.0,15.83,2.71
8,3,21,0.0,0.0,16.19,2.18
8,3,22,0.0,0.0,15.56,1.94
8,3,23,0.0,0.0,15.0,1.69
8,4,0,0.0,0.0,13.79,2.13
8,4,1,0.0,0.0,13.45,2.05
8,4,2,0.0,0.0,13.18,2.02
8,4,3,0.0,0.0,12.89,2.06
8,4,4,0.0,0.0,12.59,2.15
8,4,5,0.0,0.0,12.39,2.2
8,4,6,0.0,0.0,12.2,2.25
8,4,7,19.88,11.39,12.1,2.29
8,4,8,168.02,74.74,13.13,2.29
8,4,9,317.85,150.26,15.37,3.28
8,4,10,462.36,190.16,17.27,3.85
8,4,11,562.73,217.03,18.74,4.2
8,4,12,620.58,238.7,19.86,4.35
8,4,13,599.84,232.13,20.46,4.5
8,4,14,504.38,224.76,20.76,4.54
8,4,15,370.37,175.3,20.65,4.59
8,4,16,219.05,116.05,20.2,4.71
8,4,17,62.32,46.0,19.21,4.31
8,4,18,0.0,0.0,17.69,3.72
8,4,19,0.0,0.0,16.4,3.31
8,4,20,0.0,0.0,15.48,3.0
8,4,21,0.0,0.0,15.13,2.45
8,4,22,0.0,0.0,14.55,2.3
8,4,23,0.0,0.0,14.13,2.19
8,5,0,0.0,0.0,13.33,2.6
8,5,1,0.0,0.0,12.93,2.49
8,5,2,0.0,0.0,12.73,2.48
8,5,3,0.0,0.0,12.55,2.48
8,5,4,0.0,0.0,12.53,2.34
8,5,5,0.0,0.0,12.42,2.29
8,5,6,0.0,0.0,12.36,2.22
8,5,7,18.99,11.29,12.31,2.16
8,5,8,130.79,64.09,13.37,1.99
8,5,9,260.44,117.63,15.51,2.69
8,5,10,418.04,172.91,17.27,3.28
8,5,11,511.73,218.61,18.71,3.62
8,5,12,576.18,229.83,19.82,3.73
8,5,13,567.27,231.11,20.4,3.91
8,5,14,467.43,237.93,20.63,4.0
8,5,15,359.66,171.59,20.48,3.84
8,5,16,191.54,130.79,20.13,3.79
8,5,17,59.21,47.25,19.23,3.79
8,5,18,0.0,0.0,17.67,3.49
8,5,19,0.0,0.0,16.27,3.07
8,5,20,0.0,0.0,15.39,2.72
8,5,21,0.0,0.0,14.8,2.79
8,5,22,0.0,0.0,14.28,2.6
8,5,23,0.0,0.0,13.77,2.6
8,6,0,0.0,0.0,13.66,2.18
8,6,1,0.0,0.0,13.37,2.05
8,6,2,0.0,0.0,13.2,1.97
8,6,3,0.0,0.0,13.11,1.92
8,6,4,0.0,0.0,13.02,2.0
8,6,5,0.0,0.0,12.87,2.02
8,6,6,0.0,0.0,12.76,2.13
8,6,7,23.88,10.84,12.66,2.04
8,6,8,153.38,71.55,13.79,2.07
8,6,9,291.67,131.56,16.33,2.97
8,6,10,447.16,183.74,18.35,3.52
8,6,11,542.68,225.41,20.01,3.85
8,6,12,642.83,243.48,21.27,4.03
8,6,13,654.34,191.36,22.1,4.15
8,6,14,533.53,178.87,22.53,4.08
8,6,15,415.36,146.14,22.53,4.05
8,6,16,245.85,106.43,21.95,4.0
8,6,17,75.26,37.82,20.86,3.75
8,6,18,0.0,0.0,18.98,3.33
8,6,19,0.0,0.0,17.43,3.1
8,6,20,0.0,0.0,16.33,2.92
8,6,21,0.0,0.0,14.84,2.58
8,6,22,0.0,0.0,14.38,2.53
8,6,23,0.0,0.0,13.93,2.27
8,7,0,0.0,0.0,14.05,2.46
8,7,1,0.0,0.0,13.6,2.42
8,7,2,0.0,0.0,13.24,2.42
8,7,3,0.0,0.0,12.93,2.39
8,7,4,0.0,0.0,12.93,2.41
8,7,5,0.0,0.0,12.69,2.27
8,7,6,0.0,0.0,12.42,2.15
8,7,7,26.56,12.4,12.31,2.08
8,7,8,182.51,77.87,13.94,2.32
8,7,9,345.41,128.86,16.91,3.1
8,7,10,490.92,158.48,19.31,3.4
8,7,11,610.44,186.81,21.13,3.51
8,7,12,714.08,131.22,22.51,3.44
8,7,13,686.24,144.56,23.44,3.25
8,7,14,605.36,125.87,23.84,2.96
8,7,15,445.31,135.19,23.72,2.91
8,7,16,268.52,89.45,23.2,2.76
8,7,17,79.67,35.77,21.82,2.75
8,7,18,0.0,0.0,19.89,2.83
8,7,19,0.0,0.0,18.26,2.69
8,7,20,0.0,0.0,17.29,2.64
8,7,21,0.0,0.0,15.54,2.78
8,7,22,0.0,0.0,14.96,2.56
8,7,23,0.0,0.0,14.47,2.5
8,8,0,0.0,0.0,14.87,1.91
8,8,1,0.0,0.0,14.43,1.88
8,8,2,0.0,0.0,14.05,1.75
8,8,3,0.0,0.0,13.68,1.68
8,8,4,0.0,0.0,13.29,1.74
8,8,5,0.0,0.0,13.08,1.67
8,8,6,0.0,0.0,12.86,1.63
